id: 0x4f4, data: ['0x00', '0x00', '0x00', '0x00', '0x7d', '0x00', '0x00', '0xee'], timestamp: 1723602079.8425741
id: 0x417, data: ['0x00', '0x7a', '0x00', '0x8d', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602192.9875746
id: 0x12a, data: ['0x5f', '0x00', '0x21', '0x8a', '0x94', '0x00', '0x1d', '0x39'], timestamp: 1723602193.0185738
id: 0x21f, data: ['0xce', '0xef', '0x07', '0x23', '0x0f', '0x09', '0x31', '0xc9'], timestamp: 1723602193.0505743
id: 0x143, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602193.079574
id: 0x3e1, data: ['0x00', '0x00', '0x57', '0x00', '0x00', '0x00', '0xa2', '0x00'], timestamp: 1723602193.109583
id: 0x4f8, data: ['0x04', '0xc1', '0x00', '0x8b', '0xa6', '0xfe', '0x79', '0xde'], timestamp: 1723602193.138574
id: 0x50a, data: ['0x00', '0xd3', '0x00', '0x00', '0x00', '0x00', '0x3a', '0x00'], timestamp: 1723602193.1680737
id: 0x1dd, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x2b', '0x00'], timestamp: 1723602193.1965737
id: 0x4be, data: ['0x38', '0x4a', '0x2a', '0xb1', '0x12', '0x16', '0x8a', '0xcf'], timestamp: 1723602193.2270744
id: 0x51e, data: ['0x00', '0x00', '0x00', '0x00', '0x48', '0x00', '0x00', '0x98'], timestamp: 1723602193.2565742
id: 0x7df, data: ['0x00', '0x00', '0x00', '0x41', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602193.2890737
id: 0x062, data: ['0x00', '0x00', '0x08', '0x3c', '0x00', '0x7e', '0x1a', '0x3f'], timestamp: 1723602193.3180735
id: 0x082, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xe6', '0x00'], timestamp: 1723602193.3490736
id: 0x274, data: ['0x00', '0x00', '0x00', '0x97', '0x7e', '0xc7', '0x00', '0x87'], timestamp: 1723602193.3775742
id: 0x1d6, data: ['0x00', '0x00', '0x5f', '0x47', '0x27', '0xef', '0x00', '0x00'], timestamp: 1723602193.4085736
id: 0x0ec, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0xac', '0x00', '0x00'], timestamp: 1723602193.4390738
id: 0x282, data: ['0x63', '0x00', '0x00', '0x00', '0x56', '0x00', '0x00', '0xa7'], timestamp: 1723602193.4685738
id: 0x6cf, data: ['0x00', '0x71', '0x7f', '0xe6', '0x44', '0x8a', '0x3d', '0x88'], timestamp: 1723602193.4980738
id: 0x434, data: ['0xe9', '0x00', '0xac', '0xab', '0x00', '0x2a', '0x9f', '0xd6'], timestamp: 1723602193.528074
id: 0x560, data: ['0xf4', '0xd7', '0x7a', '0xc8', '0x00', '0x00', '0x00', '0xa3'], timestamp: 1723602193.5570738
id: 0x092, data: ['0x00', '0xa0', '0x11', '0x7d', '0x27', '0x83', '0xfb', '0x6e'], timestamp: 1723602193.5870738
id: 0x39d, data: ['0x80', '0xce', '0xd9', '0x73', '0x00', '0x81', '0xde', '0xc2'], timestamp: 1723602193.617074
id: 0x4e2, data: ['0xa0', '0x3a', '0x38', '0x12', '0x9f', '0x44', '0xf1', '0x6f'], timestamp: 1723602193.6475737
id: 0x1fa, data: ['0xc0', '0xfb', '0x00', '0x0d', '0x00', '0xdf', '0xd0', '0x34'], timestamp: 1723602193.677082
id: 0x315, data: ['0xde', '0x5d', '0x05', '0x15', '0xfe', '0x1a', '0xa7', '0xd2'], timestamp: 1723602193.7055738
id: 0x6a8, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x0a', '0xc9', '0x28'], timestamp: 1723602193.7365737
id: 0x5cd, data: ['0x00', '0x0d', '0x00', '0x00', '0x00', '0x04', '0x00', '0x00'], timestamp: 1723602193.7660742
id: 0x6fc, data: ['0xdc', '0x00', '0x00', '0x00', '0x00', '0x4b', '0x00', '0xe8'], timestamp: 1723602193.796574
id: 0x3bd, data: ['0x00', '0x00', '0x00', '0x00', '0xbf', '0xac', '0x76', '0x00'], timestamp: 1723602193.8275738
id: 0x6b3, data: ['0x00', '0xa0', '0xf1', '0x08', '0x8b', '0xf1', '0x00', '0x86'], timestamp: 1723602193.8580737
id: 0x135, data: ['0xeb', '0x8e', '0x00', '0xae', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602193.8875735
id: 0x1e7, data: ['0x00', '0x18', '0x14', '0x20', '0x67', '0x6b', '0x00', '0x4b'], timestamp: 1723602193.9180737
id: 0x412, data: ['0x00', '0x2d', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602193.948074
id: 0x261, data: ['0x8f', '0x00', '0x00', '0x00', '0x80', '0x00', '0x00', '0x00'], timestamp: 1723602193.9785833
id: 0x143, data: ['0x00', '0x00', '0x59', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602194.010075
id: 0x281, data: ['0x00', '0x60', '0x00', '0x00', '0xf7', '0x00', '0x00', '0x00'], timestamp: 1723602194.0425751
id: 0x6f9, data: ['0x6a', '0xa9', '0xba', '0xb6', '0x5c', '0x5a', '0x64', '0x00'], timestamp: 1723602194.0770748
id: 0x057, data: ['0x52', '0x00', '0xd8', '0x00', '0x00', '0x13', '0x00', '0x07'], timestamp: 1723602194.1080766
id: 0x41f, data: ['0x99', '0x62', '0x72', '0x5f', '0xf6', '0xe8', '0xe2', '0xdb'], timestamp: 1723602194.141574
id: 0x6cd, data: ['0x15', '0x14', '0x66', '0x62', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602194.1735737
id: 0x629, data: ['0xcf', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602194.2045732
id: 0x16a, data: ['0x00', '0xbc', '0x00', '0x00', '0x00', '0x00', '0x1e', '0x00'], timestamp: 1723602194.233074
id: 0x5ff, data: ['0x57', '0x00', '0x00', '0x00', '0x00', '0x93', '0x3d', '0x48'], timestamp: 1723602194.262575
id: 0x085, data: ['0xa7', '0x00', '0x11', '0x71', '0x30', '0x00', '0x65', '0xeb'], timestamp: 1723602194.292074
id: 0x6ab, data: ['0x00', '0x00', '0x00', '0x00', '0x4a', '0x70', '0x00', '0x00'], timestamp: 1723602194.322574
id: 0x40f, data: ['0x00', '0x3c', '0x2d', '0x27', '0x49', '0x32', '0x1a', '0x00'], timestamp: 1723602194.3515737
id: 0x1ea, data: ['0x00', '0x00', '0x59', '0x00', '0xa9', '0x00', '0x00', '0x00'], timestamp: 1723602194.381574
id: 0x185, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x07', '0x00', '0x00'], timestamp: 1723602194.412074
id: 0x1f9, data: ['0x7e', '0x00', '0x4b', '0xeb', '0xea', '0x00', '0x2c', '0x00'], timestamp: 1723602194.4400737
id: 0x273, data: ['0x00', '0xd6', '0x3f', '0x9a', '0x83', '0x89', '0x28', '0x78'], timestamp: 1723602194.4685738
id: 0x38d, data: ['0x33', '0xbf', '0xa4', '0x00', '0x4b', '0x55', '0x00', '0x00'], timestamp: 1723602194.4975739
id: 0x61b, data: ['0x00', '0x00', '0x00', '0x00', '0xc0', '0xdb', '0x00', '0x83'], timestamp: 1723602194.5265741
id: 0x19e, data: ['0xee', '0x00', '0x00', '0x00', '0x00', '0x00', '0x05', '0x00'], timestamp: 1723602194.5575738
id: 0x013, data: ['0x5e', '0x00', '0xd8', '0xdb', '0xc1', '0xb6', '0x00', '0xae'], timestamp: 1723602194.5875745
id: 0x2f6, data: ['0xc2', '0x2e', '0x69', '0x4f', '0x1d', '0x65', '0x8e', '0x1c'], timestamp: 1723602194.616574
id: 0x71d, data: ['0x09', '0xba', '0x00', '0x00', '0x00', '0x00', '0x90', '0x00'], timestamp: 1723602194.6460738
id: 0x34e, data: ['0xf2', '0x00', '0x00', '0xad', '0x00', '0xce', '0x4e', '0x00'], timestamp: 1723602194.676074
id: 0x7f4, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x5a', '0x00', '0xeb'], timestamp: 1723602194.7055736
id: 0x036, data: ['0x9c', '0x00', '0xea', '0xc9', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602194.734574
id: 0x0b0, data: ['0x00', '0x6a', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602194.765574
id: 0x23a, data: ['0x00', '0x0e', '0x00', '0x00', '0x00', '0x00', '0x00', '0x3e'], timestamp: 1723602194.7960742
id: 0x4e7, data: ['0x00', '0xab', '0x00', '0x4b', '0x2d', '0x00', '0x00', '0x00'], timestamp: 1723602194.8260741
id: 0x396, data: ['0x00', '0xb2', '0x08', '0xa4', '0x9e', '0x2b', '0x00', '0x8e'], timestamp: 1723602194.858574
id: 0x6e8, data: ['0xd0', '0x3a', '0xef', '0x00', '0x23', '0xbd', '0x67', '0x97'], timestamp: 1723602194.889574
id: 0x23c, data: ['0xc4', '0x00', '0xd6', '0x00', '0xbb', '0x00', '0x93', '0x10'], timestamp: 1723602194.920574
id: 0x520, data: ['0xa0', '0x00', '0x8b', '0x5d', '0x20', '0xcd', '0x00', '0x27'], timestamp: 1723602194.951074
id: 0x793, data: ['0x00', '0x00', '0x68', '0x00', '0x56', '0x4d', '0x48', '0x15'], timestamp: 1723602194.9825737
id: 0x35c, data: ['0x26', '0x00', '0x00', '0x80', '0x00', '0x7a', '0x00', '0x7f'], timestamp: 1723602195.012574
id: 0x76e, data: ['0x61', '0x52', '0x94', '0xfe', '0x00', '0x1d', '0xbc', '0xdf'], timestamp: 1723602195.0430741
id: 0x51b, data: ['0x43', '0xd6', '0xe9', '0xb6', '0x00', '0x19', '0x00', '0x30'], timestamp: 1723602195.0725732
id: 0x0de, data: ['0x00', '0x8f', '0x00', '0x27', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602195.101074
id: 0x738, data: ['0xa0', '0x22', '0x00', '0x00', '0x17', '0x00', '0x00', '0x00'], timestamp: 1723602195.1290734
id: 0x262, data: ['0x00', '0x25', '0x00', '0x00', '0x00', '0x00', '0x00', '0x76'], timestamp: 1723602195.157574
id: 0x558, data: ['0x00', '0xe3', '0x43', '0xf4', '0x6f', '0xa9', '0x1f', '0xec'], timestamp: 1723602195.186074
id: 0x18e, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x64', '0x00'], timestamp: 1723602195.216074
id: 0x734, data: ['0xee', '0x00', '0xd3', '0xbd', '0xd5', '0xed', '0x00', '0x00'], timestamp: 1723602195.246574
id: 0x5d3, data: ['0x00', '0x00', '0x00', '0x7c', '0x00', '0x77', '0x00', '0x00'], timestamp: 1723602195.276074
id: 0x539, data: ['0x20', '0xb8', '0x00', '0x00', '0x0c', '0x00', '0x00', '0x00'], timestamp: 1723602195.3050737
id: 0x7f4, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x11'], timestamp: 1723602195.3360739
id: 0x75d, data: ['0x00', '0xeb', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602195.3650737
id: 0x68a, data: ['0x5a', '0xe8', '0x00', '0xf9', '0x00', '0xf6', '0x00', '0x4b'], timestamp: 1723602195.3955753
id: 0x4da, data: ['0x00', '0x00', '0x00', '0x98', '0x00', '0x00', '0x00', '0x73'], timestamp: 1723602195.4260738
id: 0x731, data: ['0x00', '0x00', '0x00', '0xbe', '0x00', '0x00', '0x93', '0x00'], timestamp: 1723602195.4570742
id: 0x267, data: ['0xc1', '0x43', '0x00', '0xc2', '0xfe', '0x08', '0xe2', '0x00'], timestamp: 1723602195.4885738
id: 0x0a7, data: ['0x6f', '0xcb', '0x57', '0x00', '0x00', '0x00', '0x3f', '0xf1'], timestamp: 1723602195.518074
id: 0x41b, data: ['0x6f', '0x00', '0x00', '0x00', '0x00', '0x00', '0xb2', '0x00'], timestamp: 1723602195.5465739
id: 0x40e, data: ['0x02', '0x01', '0x00', '0xed', '0x00', '0xfb', '0xf7', '0x7c'], timestamp: 1723602195.5770738
id: 0x0da, data: ['0x90', '0x00', '0x3c', '0x1b', '0x64', '0x00', '0x80', '0x00'], timestamp: 1723602195.6065738
id: 0x539, data: ['0x00', '0x00', '0x00', '0x7c', '0x20', '0xfb', '0x00', '0x00'], timestamp: 1723602195.6360738
id: 0x68c, data: ['0x00', '0xfc', '0x13', '0x4f', '0x00', '0x9a', '0xae', '0xf6'], timestamp: 1723602195.666074
id: 0x157, data: ['0x00', '0xd2', '0x6d', '0x55', '0x00', '0x00', '0xe0', '0x00'], timestamp: 1723602195.6945736
id: 0x361, data: ['0x00', '0xbc', '0x00', '0xbe', '0xe7', '0x4b', '0x17', '0x00'], timestamp: 1723602195.7245736
id: 0x0a5, data: ['0x49', '0x57', '0x45', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602195.7560735
id: 0x34d, data: ['0xf9', '0x00', '0x29', '0xa4', '0x2d', '0xd5', '0x00', '0x00'], timestamp: 1723602195.7870736
id: 0x012, data: ['0xcf', '0xb2', '0x00', '0xca', '0xab', '0x17', '0x00', '0xe6'], timestamp: 1723602195.8185737
id: 0x00d, data: ['0x00', '0x00', '0x00', '0x74', '0x7f', '0xae', '0x00', '0x00'], timestamp: 1723602195.8505738
id: 0x236, data: ['0x34', '0x41', '0x00', '0x00', '0xf2', '0xd5', '0x00', '0x00'], timestamp: 1723602195.8820732
id: 0x4d6, data: ['0x00', '0x00', '0x60', '0x00', '0xf7', '0xab', '0x8f', '0x53'], timestamp: 1723602195.915574
id: 0x756, data: ['0xdc', '0xa3', '0x59', '0xf2', '0xc7', '0x09', '0x26', '0x5d'], timestamp: 1723602195.9450738
id: 0x22a, data: ['0x0c', '0x00', '0x00', '0x00', '0x39', '0xf5', '0x59', '0x8c'], timestamp: 1723602195.9740736
id: 0x334, data: ['0x00', '0x00', '0x1c', '0x00', '0x00', '0xd5', '0x00', '0x00'], timestamp: 1723602196.0035741
id: 0x078, data: ['0x00', '0x30', '0x00', '0x00', '0x00', '0x00', '0x78', '0x00'], timestamp: 1723602196.0335739
id: 0x141, data: ['0xfe', '0xe8', '0x00', '0x25', '0x91', '0x00', '0x44', '0x9e'], timestamp: 1723602196.064074
id: 0x66f, data: ['0x00', '0xc6', '0x19', '0x37', '0xc0', '0xd0', '0x30', '0x00'], timestamp: 1723602196.0930738
id: 0x3f0, data: ['0x0f', '0x31', '0x2b', '0x88', '0x3e', '0xb7', '0x7e', '0x45'], timestamp: 1723602196.123074
id: 0x42c, data: ['0xb1', '0x9a', '0x00', '0x14', '0xc3', '0xc9', '0x00', '0xc3'], timestamp: 1723602196.155074
id: 0x57a, data: ['0x3d', '0x07', '0x00', '0xf2', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602196.1850734
id: 0x1f7, data: ['0x00', '0x53', '0x00', '0x1e', '0xd0', '0x00', '0x00', '0x31'], timestamp: 1723602196.2150738
id: 0x77e, data: ['0x45', '0x02', '0xf2', '0x57', '0xce', '0x2a', '0xcc', '0x52'], timestamp: 1723602196.246574
id: 0x512, data: ['0x00', '0x00', '0x00', '0x00', '0x4b', '0x00', '0x00', '0x00'], timestamp: 1723602196.2765737
id: 0x4f0, data: ['0x00', '0x00', '0x00', '0x0b', '0x00', '0xde', '0xd0', '0x00'], timestamp: 1723602196.3075738
id: 0x07d, data: ['0xf9', '0x22', '0x25', '0xb8', '0x3a', '0x2f', '0xee', '0x19'], timestamp: 1723602196.3395739
id: 0x353, data: ['0x00', '0x06', '0xa2', '0x00', '0x00', '0x00', '0x38', '0x00'], timestamp: 1723602196.3690739
id: 0x33c, data: ['0x00', '0x00', '0x45', '0x00', '0x00', '0x00', '0xd3', '0xc4'], timestamp: 1723602196.3985739
id: 0x75c, data: ['0x00', '0x15', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602196.4285738
id: 0x471, data: ['0x00', '0x00', '0xad', '0x80', '0x00', '0x13', '0x00', '0xf2'], timestamp: 1723602196.458074
id: 0x5f9, data: ['0x52', '0x00', '0xbe', '0x02', '0x00', '0x00', '0x2c', '0x00'], timestamp: 1723602196.4895737
id: 0x0ad, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x25', '0x9e', '0x00'], timestamp: 1723602196.5215738
id: 0x5d0, data: ['0xcc', '0x19', '0xa8', '0x2e', '0xd6', '0x1f', '0x24', '0xa4'], timestamp: 1723602196.5535762
id: 0x49d, data: ['0x00', '0x64', '0x00', '0x00', '0x00', '0x00', '0xf2', '0x00'], timestamp: 1723602196.5840733
id: 0x753, data: ['0x26', '0x33', '0xcd', '0xcb', '0xf5', '0x84', '0xc4', '0x00'], timestamp: 1723602196.6160738
id: 0x0a5, data: ['0x3d', '0x59', '0xa9', '0x35', '0x50', '0x56', '0x58', '0x00'], timestamp: 1723602196.6465733
id: 0x4d0, data: ['0x46', '0x00', '0x00', '0x59', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602196.6800737
id: 0x764, data: ['0x00', '0x00', '0x00', '0x00', '0xc0', '0x00', '0x00', '0x00'], timestamp: 1723602196.7115734
id: 0x6e0, data: ['0x00', '0x5e', '0x0c', '0x00', '0x00', '0x8b', '0x00', '0x00'], timestamp: 1723602196.7430744
id: 0x222, data: ['0x00', '0x00', '0xa1', '0x00', '0x00', '0x9d', '0x00', '0x1f'], timestamp: 1723602196.7770739
id: 0x5f1, data: ['0x00', '0x3f', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602196.8090737
id: 0x0d9, data: ['0xed', '0x59', '0x00', '0x00', '0x2b', '0x00', '0x00', '0x11'], timestamp: 1723602196.840074
id: 0x6c9, data: ['0x16', '0x00', '0x00', '0x00', '0x00', '0x00', '0xf7', '0x00'], timestamp: 1723602196.8705738
id: 0x687, data: ['0x00', '0x00', '0xad', '0x00', '0x74', '0xcf', '0x00', '0xc7'], timestamp: 1723602196.9010742
id: 0x1c7, data: ['0x00', '0x00', '0xa1', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602196.9330738
id: 0x6bb, data: ['0x68', '0x71', '0x00', '0xd1', '0x79', '0xdf', '0x00', '0x19'], timestamp: 1723602196.9655735
id: 0x7b1, data: ['0x00', '0x00', '0x00', '0x00', '0x35', '0x00', '0x00', '0x00'], timestamp: 1723602196.9975739
id: 0x458, data: ['0x00', '0xe4', '0x22', '0x8a', '0x08', '0x00', '0x67', '0xd9'], timestamp: 1723602197.0285738
id: 0x274, data: ['0x46', '0x35', '0x03', '0x89', '0x25', '0x57', '0x80', '0xd9'], timestamp: 1723602197.0600736
id: 0x497, data: ['0x00', '0x74', '0xd3', '0x00', '0x00', '0x00', '0x46', '0x00'], timestamp: 1723602197.0910738
id: 0x06a, data: ['0x8b', '0x9d', '0xf4', '0x46', '0x9f', '0x76', '0x62', '0xa5'], timestamp: 1723602197.122074
id: 0x0af, data: ['0x00', '0x00', '0x1f', '0x00', '0x44', '0xe8', '0xac', '0x28'], timestamp: 1723602197.1525736
id: 0x15a, data: ['0x00', '0x00', '0x00', '0xfd', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602197.186074
id: 0x6cb, data: ['0x8e', '0x2b', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602197.2180738
id: 0x165, data: ['0x93', '0x00', '0x30', '0x00', '0x00', '0x07', '0x2d', '0x7c'], timestamp: 1723602197.250074
id: 0x29b, data: ['0x78', '0x42', '0x10', '0x77', '0x00', '0x7a', '0x00', '0x00'], timestamp: 1723602197.282574
id: 0x2e8, data: ['0x13', '0x22', '0x65', '0x2c', '0x4e', '0x42', '0xa7', '0x3b'], timestamp: 1723602197.3140736
id: 0x030, data: ['0x31', '0x34', '0x71', '0x00', '0x00', '0xae', '0xc7', '0xf2'], timestamp: 1723602197.3440738
id: 0x559, data: ['0x00', '0x00', '0x00', '0x13', '0x7a', '0x00', '0x00', '0x00'], timestamp: 1723602197.3760738
id: 0x1f1, data: ['0xeb', '0x45', '0x00', '0x00', '0x00', '0x00', '0x27', '0x94'], timestamp: 1723602197.4060736
id: 0x560, data: ['0x0f', '0x00', '0x46', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602197.4380736
id: 0x1c6, data: ['0x00', '0xf2', '0x94', '0xaa', '0x00', '0x00', '0x00', '0x30'], timestamp: 1723602197.4685733
id: 0x554, data: ['0x3e', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x22'], timestamp: 1723602197.499574
id: 0x73f, data: ['0x00', '0xcf', '0x00', '0x00', '0x6b', '0xc9', '0x00', '0x00'], timestamp: 1723602197.5305738
id: 0x00d, data: ['0x39', '0x00', '0x00', '0x1c', '0x00', '0x00', '0x00', '0xdb'], timestamp: 1723602197.5620737
id: 0x234, data: ['0x00', '0x00', '0x00', '0xa2', '0x00', '0x00', '0x94', '0x00'], timestamp: 1723602197.5935757
id: 0x46b, data: ['0xf5', '0x0e', '0xb3', '0xd0', '0x00', '0x4f', '0x7a', '0x00'], timestamp: 1723602197.6275733
id: 0x0ab, data: ['0x1a', '0xd8', '0x18', '0x46', '0xc5', '0xb8', '0x3e', '0x08'], timestamp: 1723602197.659574
id: 0x7d5, data: ['0x00', '0x00', '0x99', '0x00', '0xcb', '0x6a', '0x7a', '0x00'], timestamp: 1723602197.6890736
id: 0x7b7, data: ['0x52', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0xaa'], timestamp: 1723602197.7190738
id: 0x573, data: ['0x38', '0x00', '0x00', '0x00', '0x3d', '0xfc', '0xf9', '0x2f'], timestamp: 1723602197.7515738
id: 0x38c, data: ['0x23', '0x00', '0x09', '0x51', '0x3f', '0x6d', '0x00', '0x96'], timestamp: 1723602197.783574
id: 0x7f2, data: ['0x00', '0x00', '0x1b', '0x51', '0x00', '0x94', '0x00', '0x00'], timestamp: 1723602197.8185737
id: 0x480, data: ['0x1f', '0x1a', '0x00', '0x8a', '0x08', '0x30', '0x67', '0x10'], timestamp: 1723602197.8515737
id: 0x04d, data: ['0x00', '0x00', '0x00', '0x00', '0xb9', '0x00', '0x00', '0xd9'], timestamp: 1723602197.884074
id: 0x3bb, data: ['0x00', '0x66', '0x6d', '0x00', '0xca', '0x00', '0x00', '0x00'], timestamp: 1723602197.9160738
id: 0x593, data: ['0x2e', '0x00', '0xbf', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602197.9465759
id: 0x087, data: ['0x00', '0x3d', '0x73', '0x00', '0x2c', '0x07', '0x00', '0x00'], timestamp: 1723602197.9785738
id: 0x235, data: ['0x2d', '0xa8', '0x5d', '0x54', '0xfd', '0x0c', '0xc0', '0xb4'], timestamp: 1723602198.0095742
id: 0x182, data: ['0x24', '0xc1', '0xde', '0x00', '0xf1', '0x3a', '0x00', '0x00'], timestamp: 1723602198.0400739
id: 0x412, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x83', '0xff', '0xbd'], timestamp: 1723602198.073594
id: 0x71f, data: ['0x00', '0x12', '0x2f', '0xd3', '0x1d', '0xb5', '0xce', '0x8f'], timestamp: 1723602198.1110737
id: 0x6f2, data: ['0xa4', '0x14', '0xd2', '0x43', '0xf5', '0x5d', '0x0c', '0xa9'], timestamp: 1723602198.1640756
id: 0x183, data: ['0x14', '0x00', '0xfb', '0xb3', '0x4a', '0x00', '0x00', '0x04'], timestamp: 1723602198.1960733
id: 0x096, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x9e', '0xf1'], timestamp: 1723602198.227074
id: 0x7e1, data: ['0xa9', '0x00', '0x00', '0x00', '0x1a', '0x7d', '0x00', '0x00'], timestamp: 1723602198.2575738
id: 0x470, data: ['0x66', '0xee', '0x00', '0x00', '0x00', '0x00', '0x00', '0xa4'], timestamp: 1723602198.2900746
id: 0x4ab, data: ['0x3a', '0xe8', '0x11', '0xe7', '0xb7', '0xdd', '0x42', '0x57'], timestamp: 1723602198.335076
id: 0x695, data: ['0x00', '0x00', '0x00', '0xf0', '0xe8', '0x30', '0x00', '0x00'], timestamp: 1723602198.3645742
id: 0x0c5, data: ['0xd6', '0xee', '0xc9', '0x00', '0xde', '0x00', '0x57', '0x00'], timestamp: 1723602198.3925743
id: 0x611, data: ['0x56', '0x43', '0x20', '0x37', '0x08', '0xb6', '0x00', '0x1b'], timestamp: 1723602198.4210737
id: 0x2f4, data: ['0x00', '0x63', '0xbf', '0xa3', '0xf9', '0x12', '0x34', '0x00'], timestamp: 1723602198.4485736
id: 0x6d2, data: ['0x5f', '0x70', '0x00', '0x8e', '0xde', '0x9c', '0x87', '0xf5'], timestamp: 1723602198.4770734
id: 0x71f, data: ['0x0b', '0xd3', '0xc5', '0x00', '0x00', '0x5a', '0x0c', '0x21'], timestamp: 1723602198.508074
id: 0x275, data: ['0x29', '0x16', '0x00', '0x00', '0x3c', '0x00', '0x00', '0x00'], timestamp: 1723602198.5390744
id: 0x670, data: ['0x00', '0x79', '0x00', '0x3f', '0x00', '0x00', '0xef', '0x00'], timestamp: 1723602198.5670738
id: 0x1b0, data: ['0x2d', '0xc0', '0x00', '0x7e', '0x00', '0x00', '0xe1', '0x00'], timestamp: 1723602198.598574
id: 0x482, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x2c', '0x00', '0x00'], timestamp: 1723602198.6265736
id: 0x681, data: ['0x00', '0x00', '0x21', '0x00', '0xbe', '0x00', '0x00', '0xfe'], timestamp: 1723602198.654074
id: 0x698, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x95', '0x00', '0xfd'], timestamp: 1723602198.6830747
id: 0x642, data: ['0x00', '0xa3', '0x00', '0x37', '0x1b', '0x53', '0xc7', '0x00'], timestamp: 1723602198.7130945
id: 0x5c2, data: ['0x00', '0x30', '0x00', '0xe2', '0x63', '0x00', '0x00', '0x00'], timestamp: 1723602198.745574
id: 0x396, data: ['0x00', '0x76', '0x00', '0xf9', '0x89', '0x00', '0x00', '0xea'], timestamp: 1723602198.774574
id: 0x549, data: ['0xc4', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602198.8030741
id: 0x59b, data: ['0xcf', '0xbd', '0x23', '0xe3', '0x00', '0x28', '0xd0', '0xe1'], timestamp: 1723602198.8320737
id: 0x47e, data: ['0xc3', '0x00', '0x69', '0x00', '0x09', '0x00', '0x52', '0x8e'], timestamp: 1723602198.8605742
id: 0x245, data: ['0xa1', '0x09', '0xf9', '0x64', '0x5f', '0xd3', '0x49', '0x94'], timestamp: 1723602198.890073
id: 0x4f6, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602198.9215744
id: 0x146, data: ['0xbb', '0x00', '0xd2', '0x20', '0xfb', '0x8f', '0x47', '0xb6'], timestamp: 1723602198.9550755
id: 0x01b, data: ['0x99', '0x00', '0x38', '0x00', '0xc6', '0xa4', '0x81', '0x7d'], timestamp: 1723602198.9895754
id: 0x3f6, data: ['0x71', '0x00', '0x00', '0x9c', '0xdf', '0xcc', '0x9d', '0x00'], timestamp: 1723602199.0175738
id: 0x086, data: ['0xd9', '0x00', '0x00', '0x93', '0x00', '0x00', '0x9b', '0x92'], timestamp: 1723602199.046574
id: 0x122, data: ['0x5e', '0xba', '0x00', '0x00', '0x81', '0x00', '0x69', '0x00'], timestamp: 1723602199.0775738
id: 0x149, data: ['0x42', '0x53', '0xbd', '0x90', '0xf0', '0xb9', '0x00', '0x00'], timestamp: 1723602199.1075735
id: 0x766, data: ['0x00', '0x00', '0x00', '0x00', '0x00', '0x97', '0x00', '0x00'], timestamp: 1723602199.1370738
id: 0x158, data: ['0xfe', '0x00', '0x00', '0x43', '0x00', '0x00', '0x00', '0x00'], timestamp: 1723602199.167073
